"ID","BOVEN_ID","TOP_ID","GUID","INV","CODE","STUK_BESCHRIJVING","BOVENLIGGENDE_BESCHRIJVING","TOEGANG_BESCHRIJVING"
30191795,1104060,1103762,"609C5C46AF6A4642E0534701000A17FD","650.190-a","EB","190-a.  Rie Cramer, <I>Verzen van Verzet</I>. Gedrukt, 1945","4.2. Na de bevrijding","650   Collectie Utrechts verzet   "
30192885,1104060,1103762,"609C5C46AF6B4642E0534701000A17FD","650.184-a","EB","184-a.  Legitimatiebewijzen van Gustaaf Cornelis Bosscha, 1945","4.2. Na de bevrijding","650   Collectie Utrechts verzet   "
30205320,1104060,1103762,"609C5C46AF6E4642E0534701000A17FD","650.192","EB","192.  Stukken betreffende de uitreiking van het Verzetsherdenkingskruis door de burgemeester van Utrecht, mevr. Vos-van Gortel, aan G.C. Bosscha (postuum), P.C. Bosselaar, mw. J.J. Elbertse, Th. Metzger, D.C. Prins (postuum), C. van der Tol, L. Werring en C.J. Valkestijn (postuum, 1982","4.2. Na de bevrijding","650   Collectie Utrechts verzet   "
30205321,1104060,1103762,"609C5C46AF6F4642E0534701000A17FD","650.193","EB","193.  Nieuwsbrieven van de Nationale Federatieve Raad van het voormalig verzet Nederland, lidvereniging Utrecht, ontvangen door P.C. Bosselaar, 1998, 2000-2004, 2006","4.2. Na de bevrijding","650   Collectie Utrechts verzet   "
30205322,1104060,1103762,"609C5C46AF704642E0534701000A17FD","650.194","EB","194.  Stukken betreffende het monument op de derde algemene begraafplaats “Tolsteeg”, opgericht ter ere van de nagedachtenis aan de gevallenen in de uren van de bevrijding, 1947","4.2. Na de bevrijding","650   Collectie Utrechts verzet   "
30205323,1104060,1103762,"609C5C46AF714642E0534701000A17FD","650.195","EB","195.  Staat van oorlogsgedenktekens, opgenomen in <I>Bezet en Bevrijd, de stad Utrecht in de jaren 1940-1945</I>, uitgave van de Gemeentelijke Archiefdienst Utrecht, 1985","4.2. Na de bevrijding","650   Collectie Utrechts verzet   "
30205324,1104060,1103762,"609C5C46AF724642E0534701000A17FD","650.196","EB","196.  Staat van personen die betrokken zijn geweest bij het Utrechts verzet. Gedrukt, ca. 1970","4.2. Na de bevrijding","650   Collectie Utrechts verzet   "
30205325,1104060,1103762,"609C5C46AF734642E0534701000A17FD","650.170-a","EB","170-a.  Menukaart van een maaltijd in huize Molenaar ter gelegenheid van de eerste reünie van de officieren staf district I van de Nederlandse Binnenlandse Strijdkrachten Utrecht, 1945 nov. 10","4.2. Na de bevrijding","650   Collectie Utrechts verzet   "
30205328,1104060,1103762,"609C5C46AF764642E0534701000A17FD","650.197","EB","197.  Foto’s (2) van het plaatsen van urnen met gewijde aarde uit de 11 provincies door de Commissarissen van de Koningin in het Nationaal Monument op de Dam in Amsterdam, 1947","4.2. Na de bevrijding","650   Collectie Utrechts verzet   "
30205329,1104060,1103762,"609C5C46AF774642E0534701000A17FD","650.198","EB","198.  Foto’s (3) uit het bezit van Piet Bosselaar van gedenkplaatsen voor gevallenen, z.j.","4.2. Na de bevrijding","650   Collectie Utrechts verzet   "
30205332,1104060,1103762,"609C5C46AF7A4642E0534701000A17FD","650.165-d","EB","165-d.  Fotokaart met een afbeelding van koningin Juliana, prins Bernhard en de prinsesjes Beatrix en Irene, die enkele kinderen een hand geven, [1945]","4.2. Na de bevrijding","650   Collectie Utrechts verzet   "
1103918,1103913,1103762,"609C5B9EEDF44642E0534701000A17FD","650.57","EB","57.  Notitie betreffende een discussie over de afvaardiging van het georganiseerd verzet naar Londen, z.j.","1.6. Nationaal Comité van Verzet (NC)","650   Collectie Utrechts verzet   "
1103933,1103932,1103762,"609C5B9EEE034642E0534701000A17FD","650.69","DB","69.  KP 1","Ingekomen stukken bij en minuten van uitgaande stukken van de KP-leider 1 betreffende de samenstelling en de werkzaamheden van en de uitkeringen aan de acht stads KP's, 1945 febr. 20-mei 7","650   Collectie Utrechts verzet   "
1103934,1103932,1103762,"609C5B9EEE044642E0534701000A17FD","650.70","DB","70.  KP 2","Ingekomen stukken bij en minuten van uitgaande stukken van de KP-leider 1 betreffende de samenstelling en de werkzaamheden van en de uitkeringen aan de acht stads KP's, 1945 febr. 20-mei 7","650   Collectie Utrechts verzet   "
1103935,1103932,1103762,"609C5B9EEE054642E0534701000A17FD","650.71","DB","71.  KP 3","Ingekomen stukken bij en minuten van uitgaande stukken van de KP-leider 1 betreffende de samenstelling en de werkzaamheden van en de uitkeringen aan de acht stads KP's, 1945 febr. 20-mei 7","650   Collectie Utrechts verzet   "
1103936,1103932,1103762,"609C5B9EEE064642E0534701000A17FD","650.72","DB","72.  KP 4","Ingekomen stukken bij en minuten van uitgaande stukken van de KP-leider 1 betreffende de samenstelling en de werkzaamheden van en de uitkeringen aan de acht stads KP's, 1945 febr. 20-mei 7","650   Collectie Utrechts verzet   "
1103937,1103932,1103762,"609C5B9EEE074642E0534701000A17FD","650.73","DB","73.  KP 5","Ingekomen stukken bij en minuten van uitgaande stukken van de KP-leider 1 betreffende de samenstelling en de werkzaamheden van en de uitkeringen aan de acht stads KP's, 1945 febr. 20-mei 7","650   Collectie Utrechts verzet   "
1103938,1103932,1103762,"609C5B9EEE084642E0534701000A17FD","650.74","DB","74.  KP 6","Ingekomen stukken bij en minuten van uitgaande stukken van de KP-leider 1 betreffende de samenstelling en de werkzaamheden van en de uitkeringen aan de acht stads KP's, 1945 febr. 20-mei 7","650   Collectie Utrechts verzet   "
1103939,1103932,1103762,"609C5B9EEE094642E0534701000A17FD","650.75","DB","75.  KP 7","Ingekomen stukken bij en minuten van uitgaande stukken van de KP-leider 1 betreffende de samenstelling en de werkzaamheden van en de uitkeringen aan de acht stads KP's, 1945 febr. 20-mei 7","650   Collectie Utrechts verzet   "
1103940,1103932,1103762,"609C5B9EEE0A4642E0534701000A17FD","650.76","DB","76.  KP 8","Ingekomen stukken bij en minuten van uitgaande stukken van de KP-leider 1 betreffende de samenstelling en de werkzaamheden van en de uitkeringen aan de acht stads KP's, 1945 febr. 20-mei 7","650   Collectie Utrechts verzet   "
1104020,1104019,1103762,"609C5B9E9FDD4642E0534701000A17FD","650.136-b","EB","136-b.  Proclamatie van Koningin Wilhelmina ""Mijn Volk"", 1940 mei 10, tweede druk, zomer 1944","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104021,1104019,1103762,"609C5B9E9FDE4642E0534701000A17FD","650.137","EB","137.  Ons kind in gevaar, brochure over de nazificering van het onderwijs, [zomer 1941]","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104022,1104019,1103762,"609C5B9E9FDF4642E0534701000A17FD","650.138","EB","138.  Brochure met een tweetal beschouwingen, resp. Bezettingsrecht en Tenzij .. een ernstig beroep op het geweten van het Nederlandsche volk, 1942","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104023,1104019,1103762,"609C5B9E9FE04642E0534701000A17FD","650.139","EB","139.  Reglement betreffende de wetten en gebruiken van den oorlog te land, gedateerd 1910. Illegaal gedrukte brochure, z.j.","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104024,1104019,1103762,"609C5B9EA5034642E0534701000A17FD","650.140","EB","140.  Brief van dr. J. de Jong, aartsbisschop van Utrecht, aan parochies en instellingen waaraan rooms-katholieke artsen verbonden zijn, waarin wordt aangedrongen op een boycot van de nationaal-socialistische vereniging van Ziekenfondsartsen. Fotokopie, apr. 1942","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104025,1104019,1103762,"609C5B9EA5044642E0534701000A17FD","650.141","EB","141.  Bidden in bange dagen tot moeder Maria, bundel verzetsgedichten door Cyrillus Methodius, 2de deel, 8ste druk, 1945 mrt.","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104026,1104019,1103762,"609C5B9EA5054642E0534701000A17FD","650.142","EB","142.  Brief van administrateur K. de Jager gericht aan de Nederlandsche Israëlietische gemeente, waarin hij zich aanbiedt als zaakwaarnemer voor de joodse middenstanders, 1940 juni 28. Met antwoord van de N.I.G., 1940 juli 10. Fotokopieën","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104027,1104019,1103762,"609C5B9EA5064642E0534701000A17FD","650.143","EB","143.  Formulier van een verklaring betreffende het wel of niet jood zijn van de rekeninghouders van de postcheque- en girodienst, 1943 mrt. 8","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104028,1104019,1103762,"609C5B9EA5074642E0534701000A17FD","650.143-a","EB","143-a.  Brief van ""een Nederlander"" aan generaal F. Christiansen, opperbevelhebber van de Duitse Weermacht in Nederland, waarin geprotesteerd wordt tegen de deportatie van de joodse landgenoten. Concept. Met bijlage waarin alle Nederlanders worden opgeroepen om deze protestbrief te verzenden, 1942","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104029,1104019,1103762,"609C5B9EA5084642E0534701000A17FD","650.144","EB","144.  Exemplaren van verschillende kranten, 1939-1941, z.j.","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104030,1104019,1103762,"609C5B9EA5094642E0534701000A17FD","650.144-a","EB","144-a.  Exemplaren van illegaal verschenen bladen, 1942-1945","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104031,1104019,1103762,"609C5B9EA50A4642E0534701000A17FD","650.145","EB","145.  Brief van de Reichskommissar aan P.C. Bosselaar betreffende de inbeslagneming van diens etalage vanwege propagandadoeleinden. Fotografische reproductie, 1944","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104032,1104019,1103762,"609C5B9EA50B4642E0534701000A17FD","650.146","EB","146.  Schema voor het maken van een radio-ontvangsttoestel met behulp van een scheermesje en een veiligheidsspeld, z.j.","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104033,1104019,1103762,"609C5B9EA50C4642E0534701000A17FD","650.147","EB","147.  Brochure met de grondwet van de op te richten organisatie ""Gemeenschap Oud-illegale Werkers Nederland"", 1944 okt. 1","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104034,1104019,1103762,"609C5B9EA50D4642E0534701000A17FD","650.148","EB","148.  Circulaire betreffende het samenkomen van oud-illegale werkers uit de provincie Utrecht, z.j.","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104035,1104019,1103762,"609C5B9EA50E4642E0534701000A17FD","650.148-a","EB","148-a.  Convocatie voor een vergadering van de Vereeniging van oud-illegale werkers in stad en provincie Utrecht, 1945 juni","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104036,1104019,1103762,"609C5B9EA50F4642E0534701000A17FD","650.148-b","EB","148-b.  Organistatieschema van de illegale Grote Raad (Grote Advies Commissie), opgesteld door de Duitsers. Fotokopie, z.j.","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104037,1104019,1103762,"609C5B9EA5104642E0534701000A17FD","650.149","EB","149.  Tekst van een radiotoespraak van de minister-president prof. mr. P.S. Gerbrandy voor Radio Oranje over de Spoorwegstaking op 21 november 1944","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104038,1104019,1103762,"609C5B9EA5114642E0534701000A17FD","650.149-a","EB","149-a.  Register van vermiste en ontvreemde persoonsbewijzen, paspoorten en andere identiteitspapieren, 1944 jan. 16. Met aanvulling van 1944 mei 16. Gedrukt","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104039,1104019,1103762,"609C5B9EA5124642E0534701000A17FD","650.150","EB","150.  Voorpagina van het register van vermiste en ontvreemde persoonsbewijzen, paspoorten en andere identiteitspapieren. Fotografische reproductie, 1944 febr. 16","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104040,1104019,1103762,"609C5B9EA5134642E0534701000A17FD","650.150-a","EB","150-a.  Brochure over de vraag of na de Duitse bezetting het persoonsbewijs moet worden gehandhaafd, 1945 apr.","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104041,1104019,1103762,"609C5B9EA5144642E0534701000A17FD","650.151","EB","151.  Model van een Bescheinigung (= schriftelijke verklaring) waarmee een Nederlands staatsburger wordt vrijgesteld van de arbeidsinzet bij de bouw van de Westwall, 1944","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104042,1104019,1103762,"609C5B9EA5154642E0534701000A17FD","650.151-a","EB","151-a.  Strooibiljet van het Opperbevel van de Geallieerde Expeditie Legers, winter 1944/45","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104043,1104019,1103762,"609C5B9EA5164642E0534701000A17FD","650.152","EB","152.  Inlegvellen en bonkaarten voor voedingsmiddelen en tabak, 1944 apr.-nov.","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104044,1104019,1103762,"609C5B9EA5174642E0534701000A17FD","650.153","EB","153.  Distributiestamkaart ten name van J.F. Emmelot en bon voor een buitenband van een toerfiets ten name van M.H.C. Kragten, 1944","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104045,1104019,1103762,"609C5B9EA5184642E0534701000A17FD","650.154","EB","154.  Stukken betreffende de joodse baby Willem F.O. Spiegel, die door Anna de Waard bij de burgerlijke stand werd aangegeven als haar onwettige zoon Willem, ten einde het kind een veilige status te verschaffen, 1945 jan.-april 1 omslag","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104046,1104019,1103762,"609C5B9EA5194642E0534701000A17FD","650.155","EB","155.  Tekeningen van de Duitse defensiewerken in en om de stad Utrecht, vervaardigd door de groep Albrecht en een onbekende illegale inlichtingendienst. Fotografische reproducties, 1944 en z.j.","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104047,1104019,1103762,"609C5B9EA51A4642E0534701000A17FD","650.156","EB","156.  Verslag van een georganiseerde ontsnapping van geallieerde militairen, die bij de gevechten rond Arnhem in september 1944 gewond waren geraakt en die waren ondergebracht in het Antonius Ziekenhuis, z.j.","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104048,1104019,1103762,"609C5B9EA51B4642E0534701000A17FD","650.157","EB","157.  Stukken betreffende de beveiliging van de PEGUS-centrale in de laatste fase van de oorlog. Met foto's en negatieven, 1944, z.j.","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104049,1104019,1103762,"609C5B9EA51C4642E0534701000A17FD","650.158","EB","158.  Foto's, gemaakt tijdens of na het bombardement door de Engelsen van villa Kley-kamp te Den Haag, [1944]","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104050,1104019,1103762,"609C5B9EA51D4642E0534701000A17FD","650.159","EB","159.  Mededeling aan mej. Wieringa (schuilnaam voor Anna de Waard) inhoudende een waarschuwing voor een verraadster, 1944 mei 3","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104051,1104019,1103762,"609C5B9EA51E4642E0534701000A17FD","650.160","EB","160.  Brief van Ger Braskamp (schuilnaam voor dr. G.Th. Kempe) aan Anna de Waard, geschreven na zijn vrijlating uit de gevangenis in Den Bosch, 1944 sept. 29","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104052,1104019,1103762,"609C5B9EA51F4642E0534701000A17FD","650.161","EB","161.  Verslag van de hand van een onbekende verzetsstrijder van een gesprek dat deze voerde met een Duitse soldaat over de militaire situatie in de stad Utrecht, 1945 mrt. 27","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104053,1104019,1103762,"609C5B9EA5204642E0534701000A17FD","650.161-a","EB","161-a.  Verslag van diverse verzetsactiviteiten in de jaren 1941-1945. Losbladig anoniem handschrift, z.j.","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104054,1104019,1103762,"609C5B9EA5214642E0534701000A17FD","650.162","EB","162.  Brochures betreffende de toekomst van een vrij Nederland, in omloop gebracht door verzetsorganisaties, 1943-1944","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104055,1104019,1103762,"609C5B9EA5224642E0534701000A17FD","650.163","EB","163.  Brochure, waarin een beschouwing over de komende zuivering, 1945 april","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104056,1104019,1103762,"609C5B9EA5234642E0534701000A17FD","650.164","EB","164.  Circulaire van de samenwerkende illegale groepen voor het kinderwerk over de instelling na de bevrijding van een Voogdijcommissie Oorlogs-Pleeg-Kinderen (O.P.K.), z.j.","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104057,1104019,1103762,"609C5B9EA5244642E0534701000A17FD","650.165","EB","165.  Vragenformulieren, ingevuld door voormalige joodse onderduikers, met gegevens over de tijd waarin zij ondergedoken hebben gezeten, 1992","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104058,1104019,1103762,"609C5B9EA5254642E0534701000A17FD","650.165-a","EB","165-a.  Staten van de aantallen arbeiders die naar Duitsland zijn uitgezonden in de jaren 1940-1945, volgens opgave van het Gewestelijk Arbeidsbureau Utrecht, z.j.","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1104059,1104019,1103762,"609C5B9EA5264642E0534701000A17FD","650.165-b","EB","165-b.  Lied op den verrader Frans Vergonet. Gedrukt, z.j.","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
28818100,1104019,1103762,"609C5C3A85094642E0534701000A17FD","650.165-c","EB","165-c.  <I>Ik kom heusch terug hoor!</I>, fotokaart met een afbeelding van prinses Beatrix, z.j.","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
30205326,1104019,1103762,"609C5C46AF744642E0534701000A17FD","650.136-c","EB","136-c.  Prentbriefkaart met de tekst “Wat ook vall’ Oranje en Weermacht staan pal”, [1940]","4.1. Uit de bezettingstijd","650   Collectie Utrechts verzet   "
1103874,1103873,1103762,"609C5B9EF2FE4642E0534701000A17FD","650.26","EB","26.  Kaarten met de namen van joodse kinderen die door het Kindercomité van onderduikadressen zijn voorzien. Fotokopie, z.j.","1.3. Het Utrechts Kindercomité","650   Collectie Utrechts verzet   "
1103875,1103873,1103762,"609C5B9EF2FF4642E0534701000A17FD","650.27","EB","27.  De achttien dooden, uitgegeven door Geert Lubberhuizen met tekst van Jan Campert en geïllustreerd door Fedde Weidema. Fotografische reproductie, 1944","1.3. Het Utrechts Kindercomité","650   Collectie Utrechts verzet   "
27312158,1103873,1103762,"609C5C2C8A1D4642E0534701000A17FD","650.27-a","EB","27-a.  Documentatie over de hulp aan Joodse kinderen en het werk van het Utrechts Kindercomité, onder meer de tekst van een interview met Hetty Voûte, (1945) 1986-1989. Fotokopieën","1.3. Het Utrechts Kindercomité","650   Collectie Utrechts verzet   "
893342,893336,893188,"609C5B9B7C554642E0534701000A17FD","803.94","EB","94.  Rapport van de opzichter naar aanleiding van een bezoek aan kampen voor geëvacueerde gezinnen, 1944","2.5.3. Verhuring en bewoning","803   Stichting voor het beheer en de exploitatie van volkswoningen te Utrecht   "
2608963,2608960,2606399,"609C5BB0964B4642E0534701000A17FD","707.2300","EB","2300.  Stukken betreffende de verstrekking van voeding aan schoolkinderen, 1933-1951","3.1.2.13.1.3.3. Geneeskundige, hygiënische en sociale zorg voor leerlingen","707   Gerecht Zuilen en Swesereng, gerecht Oostwaard, de gemeente Zuilen en de gemeenschapsraad voor Zuilen     Vanwege ruimtegebrek bewaren wij dit archief niet in ons eigen depot. U kunt dit archief inzien door het aan te vragen via ons aanvraagformulier: <a href=""https://hetutrechtsarchief.nl/aanvragen"">https://hetutrechtsarchief.nl/aanvragen</a> "
2608964,2608960,2606399,"609C5BB0964C4642E0534701000A17FD","707.2301","EB","2301.  Stukken betreffende verstrekking van kleding aan schoolkinderen, 1937-1947","3.1.2.13.1.3.3. Geneeskundige, hygiënische en sociale zorg voor leerlingen","707   Gerecht Zuilen en Swesereng, gerecht Oostwaard, de gemeente Zuilen en de gemeenschapsraad voor Zuilen     Vanwege ruimtegebrek bewaren wij dit archief niet in ons eigen depot. U kunt dit archief inzien door het aan te vragen via ons aanvraagformulier: <a href=""https://hetutrechtsarchief.nl/aanvragen"">https://hetutrechtsarchief.nl/aanvragen</a> "
2608965,2608960,2606399,"609C5BB0964D4642E0534701000A17FD","707.2302","EB","2302.  Staten van verstrekte schoenen, kousen en voeding aan schoolkinderen, 1940-1942","3.1.2.13.1.3.3. Geneeskundige, hygiënische en sociale zorg voor leerlingen","707   Gerecht Zuilen en Swesereng, gerecht Oostwaard, de gemeente Zuilen en de gemeenschapsraad voor Zuilen     Vanwege ruimtegebrek bewaren wij dit archief niet in ons eigen depot. U kunt dit archief inzien door het aan te vragen via ons aanvraagformulier: <a href=""https://hetutrechtsarchief.nl/aanvragen"">https://hetutrechtsarchief.nl/aanvragen</a> "
2606759,2606751,2606399,"609C5BB08D944642E0534701000A17FD","707.304","EB","304.  Publikaties van het gezag in bezettings- en bevrijdingstijd, 1944-1945","3.1.1.5. Publikaties en verslagen","707   Gerecht Zuilen en Swesereng, gerecht Oostwaard, de gemeente Zuilen en de gemeenschapsraad voor Zuilen     Vanwege ruimtegebrek bewaren wij dit archief niet in ons eigen depot. U kunt dit archief inzien door het aan te vragen via ons aanvraagformulier: <a href=""https://hetutrechtsarchief.nl/aanvragen"">https://hetutrechtsarchief.nl/aanvragen</a> "
2606760,2606751,2606399,"609C5BB08D954642E0534701000A17FD","707.305","EB","305.  Aantekeningen betreffende de toestand in de gemeente na de bevrijding, 1945","3.1.1.5. Publikaties en verslagen","707   Gerecht Zuilen en Swesereng, gerecht Oostwaard, de gemeente Zuilen en de gemeenschapsraad voor Zuilen     Vanwege ruimtegebrek bewaren wij dit archief niet in ons eigen depot. U kunt dit archief inzien door het aan te vragen via ons aanvraagformulier: <a href=""https://hetutrechtsarchief.nl/aanvragen"">https://hetutrechtsarchief.nl/aanvragen</a> "
2608176,2608175,2606399,"609C5BB0933E4642E0534701000A17FD","707.1595","EB","1595.  Stukken betreffende de naturalisatie van vreemdelingen, 1933-1954","3.1.2.4.6. Maatregelen ten opzichte van vreemdelingen","707   Gerecht Zuilen en Swesereng, gerecht Oostwaard, de gemeente Zuilen en de gemeenschapsraad voor Zuilen     Vanwege ruimtegebrek bewaren wij dit archief niet in ons eigen depot. U kunt dit archief inzien door het aan te vragen via ons aanvraagformulier: <a href=""https://hetutrechtsarchief.nl/aanvragen"">https://hetutrechtsarchief.nl/aanvragen</a> "
2608177,2608175,2606399,"609C5BB0933F4642E0534701000A17FD","707.1596","EB","1596.  Stukken betreffende de registratie van vluchtelingen, 1938-1943","3.1.2.4.6. Maatregelen ten opzichte van vreemdelingen","707   Gerecht Zuilen en Swesereng, gerecht Oostwaard, de gemeente Zuilen en de gemeenschapsraad voor Zuilen     Vanwege ruimtegebrek bewaren wij dit archief niet in ons eigen depot. U kunt dit archief inzien door het aan te vragen via ons aanvraagformulier: <a href=""https://hetutrechtsarchief.nl/aanvragen"">https://hetutrechtsarchief.nl/aanvragen</a> "
2608178,2608175,2606399,"609C5BB093404642E0534701000A17FD","707.1597","EB","1597.  Staten van namen van personen van Duitse nationaliteit, woonachtig te Zuilen, 1942-1943 en z.j.","3.1.2.4.6. Maatregelen ten opzichte van vreemdelingen","707   Gerecht Zuilen en Swesereng, gerecht Oostwaard, de gemeente Zuilen en de gemeenschapsraad voor Zuilen     Vanwege ruimtegebrek bewaren wij dit archief niet in ons eigen depot. U kunt dit archief inzien door het aan te vragen via ons aanvraagformulier: <a href=""https://hetutrechtsarchief.nl/aanvragen"">https://hetutrechtsarchief.nl/aanvragen</a> "
2608667,2608666,2606399,"609C5BB095304642E0534701000A17FD","707.2052","EB","2052.  Staten van inlichtingen betreffende vrijwilligers en dienstplichtigen bij de Nederlandsche Arbeidsdienst ten behoeve van aanvragen om vergoeding wegens kostwinnerschap, 1941","3.1.2.11.3. Verplichte arbeid","707   Gerecht Zuilen en Swesereng, gerecht Oostwaard, de gemeente Zuilen en de gemeenschapsraad voor Zuilen     Vanwege ruimtegebrek bewaren wij dit archief niet in ons eigen depot. U kunt dit archief inzien door het aan te vragen via ons aanvraagformulier: <a href=""https://hetutrechtsarchief.nl/aanvragen"">https://hetutrechtsarchief.nl/aanvragen</a> "
2608668,2608666,2606399,"609C5BB095314642E0534701000A17FD","707.2053","EB","2053.  Staten van personen, die zich hebben aangemeld voor de Arbeidsdienstplicht, 1942","3.1.2.11.3. Verplichte arbeid","707   Gerecht Zuilen en Swesereng, gerecht Oostwaard, de gemeente Zuilen en de gemeenschapsraad voor Zuilen     Vanwege ruimtegebrek bewaren wij dit archief niet in ons eigen depot. U kunt dit archief inzien door het aan te vragen via ons aanvraagformulier: <a href=""https://hetutrechtsarchief.nl/aanvragen"">https://hetutrechtsarchief.nl/aanvragen</a> "
2608669,2608666,2606399,"609C5BB095324642E0534701000A17FD","707.2054","EB","2054.  Specificaties van uitbetaalde kostwinnersvergoedingen voor de Arbeidsdienstplicht, met bijlagen, 1941-1947","3.1.2.11.3. Verplichte arbeid","707   Gerecht Zuilen en Swesereng, gerecht Oostwaard, de gemeente Zuilen en de gemeenschapsraad voor Zuilen     Vanwege ruimtegebrek bewaren wij dit archief niet in ons eigen depot. U kunt dit archief inzien door het aan te vragen via ons aanvraagformulier: <a href=""https://hetutrechtsarchief.nl/aanvragen"">https://hetutrechtsarchief.nl/aanvragen</a> "
2608670,2608666,2606399,"609C5BB095334642E0534701000A17FD","707.2055","EB","2055.  Stukken betreffende de gedwongen tewerkstelling voor de Duitse bezetter op Fort de Klop, 1944","3.1.2.11.3. Verplichte arbeid","707   Gerecht Zuilen en Swesereng, gerecht Oostwaard, de gemeente Zuilen en de gemeenschapsraad voor Zuilen     Vanwege ruimtegebrek bewaren wij dit archief niet in ons eigen depot. U kunt dit archief inzien door het aan te vragen via ons aanvraagformulier: <a href=""https://hetutrechtsarchief.nl/aanvragen"">https://hetutrechtsarchief.nl/aanvragen</a> "
2608310,2608308,2606399,"609C5BB08E644642E0534701000A17FD","707.1707","EB","1707.  Stukken betreffende de opzet en exploitatie van Centrale Keukens, 1940-1947","3.1.2.6.6. Voedsel- en watervoorziening","707   Gerecht Zuilen en Swesereng, gerecht Oostwaard, de gemeente Zuilen en de gemeenschapsraad voor Zuilen     Vanwege ruimtegebrek bewaren wij dit archief niet in ons eigen depot. U kunt dit archief inzien door het aan te vragen via ons aanvraagformulier: <a href=""https://hetutrechtsarchief.nl/aanvragen"">https://hetutrechtsarchief.nl/aanvragen</a> "
2609217,2609215,2606399,"609C5BB048074642E0534701000A17FD","707.2513","EB","2513.  Stukken betreffende de indeling van de gemeente in gevarenklassen in verband met luchtaanvallen, 1936-1941","3.5.2.3. Taakuitvoering","707   Gerecht Zuilen en Swesereng, gerecht Oostwaard, de gemeente Zuilen en de gemeenschapsraad voor Zuilen     Vanwege ruimtegebrek bewaren wij dit archief niet in ons eigen depot. U kunt dit archief inzien door het aan te vragen via ons aanvraagformulier: <a href=""https://hetutrechtsarchief.nl/aanvragen"">https://hetutrechtsarchief.nl/aanvragen</a> "
2609218,2609215,2606399,"609C5BB048084642E0534701000A17FD","707.2514","EB","2514.  Stukken betreffende de samenstelling en uitvoering van een luchtbeschermingsplan, 1937-1942","3.5.2.3. Taakuitvoering","707   Gerecht Zuilen en Swesereng, gerecht Oostwaard, de gemeente Zuilen en de gemeenschapsraad voor Zuilen     Vanwege ruimtegebrek bewaren wij dit archief niet in ons eigen depot. U kunt dit archief inzien door het aan te vragen via ons aanvraagformulier: <a href=""https://hetutrechtsarchief.nl/aanvragen"">https://hetutrechtsarchief.nl/aanvragen</a> "
